id,title,decision,is_english,is_matching,audit_reason
https://openalex.org/W4416763063,椎间孔镜与开放手术治疗腰椎间盘突出症的对比研究,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title as it details a comparative study of the two surgical methods mentioned."
https://openalex.org/W4417412167,水文预报不确定性分析与集合预报方法研究进展,REJECTED,False,True,"The text is in Chinese, not English, so is_english is false. However, the abstract accurately summarizes the title's topic regarding uncertainty analysis and ensemble forecasting in hydrological prediction, so is_matching is true."
https://openalex.org/W7126467127,中药饮片质量规范化管理应用于中药房管理的方法及效果分析,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title, discussing the application and effects of standardized management of Chinese herbal decoction pieces in a pharmacy."
https://openalex.org/W7143641403,延续性护理对终末期肾病血液透析患者治疗依从性的影响,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title as it details a study on the impact of continuity of care on treatment compliance in hemodialysis patients."
https://openalex.org/W7143832782,文学经典的文旅演艺转化之路——《只有红楼梦•戏剧幻城》创作思考,REJECTED,False,True,"The text is written in Chinese, not English. The abstract accurately describes the project mentioned in the title, showing a strong semantic match."
https://openalex.org/W2984752243,Combat vehicles driving course of Land Forces: retrospective and perspective,APPROVED,True,True,"The text is written in English, and the abstract directly elaborates on the title's subject regarding the analysis, optimization, and future perspectives of combat vehicle driving courses for Land Forces."
https://openalex.org/W4411098879,脑梗死中医护理干预联合常规神经内科护理的价值研究,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title as it details a study on the value of combining Traditional Chinese Medicine nursing with conventional neurology nursing for cerebral infarction."
https://openalex.org/W4415376039,煤炭洗选新技术及其对煤质提升的影响分析,REJECTED,False,True,"The text is written in Chinese, not English. The title and abstract are semantically consistent, discussing coal washing technologies and their impact on coal quality."
https://openalex.org/W4415383888,针刺联合中药治疗慢性胃炎的疗效观察,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title as it details a study on the efficacy of acupuncture combined with Chinese medicine for chronic gastritis."
https://openalex.org/W4415384334,人工智能辅助教育系统的设计与实施研究,REJECTED,False,True,"The text is in Chinese, not English, but the title and abstract are semantically consistent."
https://openalex.org/W4416759646,煤矿采矿过程中现代化采掘工艺与技术应用研究分析,REJECTED,False,True,"The text is written in Chinese, not English, so is_english is false. However, the abstract directly elaborates on the title's subject matter regarding modern mining processes in coal mines, so is_matching is true."
https://openalex.org/W4416759758,初中语文作业评语的现状及对策研究,REJECTED,False,True,"The title and abstract are in Chinese, not English. However, the abstract accurately reflects the title's topic regarding the status and strategies for junior high school Chinese homework comments."
https://openalex.org/W4416759994,乡村振兴背景下高素质农民培训教育研究,REJECTED,False,True,"The text is in Chinese, not English, so is_english is false. However, the abstract semantically matches the title by discussing high-quality farmer training in the context of rural revitalization, so is_matching is true."
https://openalex.org/W4416760136,数字工匠培养视域下的高职专业课程数字化教学改革路径研究,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title by discussing digital teaching reform in higher vocational education from the perspective of cultivating 'digital craftsmen'."
https://openalex.org/W4416760274,初中语文阅读教学有效性策略探究,REJECTED,False,True,"The text is in Chinese, not English. The abstract accurately summarizes the title's topic regarding strategies for effective junior high school Chinese reading instruction."
https://openalex.org/W4416760333,高中生物理学习兴趣影响因素的实证研究,REJECTED,False,True,"The text is in Chinese, not English, so is_english is false. However, the abstract directly elaborates on the title's topic regarding factors influencing high school students' interest in physics, so is_matching is true."
https://openalex.org/W4416760378,新课标下小学语文生活化教学实践探析,REJECTED,False,True,"The title and abstract are in Chinese, not English. However, the abstract semantically matches the title by discussing practical teaching practices under the new curriculum standards."
https://openalex.org/W4416760515,少数民族音乐文化传承与高校音乐教育,REJECTED,False,True,"The text is in Chinese, not English, so is_english is false. However, the abstract directly elaborates on the title's topic regarding minority music culture and university education, so is_matching is true."
https://openalex.org/W4416760590,初中体育教育中趣味田径对提高身体素质的影响研究,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title by discussing the impact of 'fun athletics' on physical fitness in junior high school PE."
https://openalex.org/W4416760650,浅谈小学数学思维与小学数学教学策略,REJECTED,False,True,"The text is in Chinese, not English. The abstract semantically matches the title by discussing primary school math thinking and teaching strategies."
https://openalex.org/W4416760654,关于师生数字素养现状与提升研究,REJECTED,False,True,"The text is in Chinese, not English. The abstract semantically matches the title as it discusses strategies for improving digital literacy for teachers and students."
https://openalex.org/W4416760714,智能建造驱动下工程管理专业BIM实践教学改革研究,REJECTED,False,True,"The text is in Chinese, not English. The abstract semantically matches the title by discussing BIM practice teaching reform in engineering management driven by intelligent construction."
https://openalex.org/W4416760941,人工智能在小学信息技术教学中的应用,REJECTED,False,True,"The text is in Chinese, not English. The abstract semantically matches the title by discussing the application of AI in elementary information technology teaching."
https://openalex.org/W4416760983,“三全育人”与“就业育人”融合下的高职就业指导课程创新模式,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title by discussing the integration of 'Three-All Education' and 'Employment Education' in vocational guidance courses."
https://openalex.org/W4416761064,教育信息化技术在小学数学教学中的应用,REJECTED,False,True,"The text is in Chinese, not English. However, the abstract semantically matches the title as it discusses the application of educational information technology in elementary mathematics teaching."
https://openalex.org/W4416761106,大数据背景下专创融合人才培养路径研究,REJECTED,False,True,"The title and abstract are written in Chinese, failing the English language requirement. However, the abstract semantically matches the title by discussing the integration of specialized and innovative education in the context of big data."
https://openalex.org/W4416761189,高职“课程教育”与专业建设有效衔接实现路径的思考,REJECTED,False,True,"The text is in Chinese, not English. The abstract discusses the integration of ideological education into business management courses, which is semantically relevant to the title about connecting curriculum education and professional construction in higher vocational education."
https://openalex.org/W4416761261,谈初中语文教学中的情感教育,REJECTED,False,True,"The text is in Chinese, not English. The abstract semantically matches the title as it discusses emotional education in junior high school Chinese teaching."
https://openalex.org/W4416761320,基于虚拟仿真技术的高职数字电路实验教学改革,REJECTED,False,True,"The text is in Chinese, not English. However, the abstract semantically matches the title as it discusses the reform of digital circuit experiments in vocational education using virtual simulation technology."
https://openalex.org/W4416761442,浅谈高校大学生就业现状及对策,REJECTED,False,True,"The text is in Chinese, not English. The abstract semantically matches the title by discussing the current status and countermeasures for university student employment."
https://openalex.org/W4416761630,核心素养视域下的初中英语单元整体教学,REJECTED,False,True,"The text is written in Chinese, failing the language check. However, the abstract semantically matches the title as it discusses the same topic of junior high school English unit-based teaching from the perspective of core competencies."
https://openalex.org/W4416761673,“新课改”视域下小学语文阅读教学改革研究,REJECTED,False,True,"The title and abstract are written in Chinese, failing the English language requirement. However, the abstract semantically matches the title by discussing reading teaching reform in primary schools under the new curriculum reform context."
https://openalex.org/W4416762031,新生儿坏死性小肠结肠炎益生菌辅助保守预防的应用效果,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title by discussing the application and effects of probiotics in preventing necrotizing enterocolitis in newborns."
https://openalex.org/W4416762174,城市生态园林设计探讨,REJECTED,False,True,"The text is in Chinese, not English, so is_english is false. However, the abstract directly discusses the topic of urban ecological garden design mentioned in the title, so is_matching is true."
https://openalex.org/W4416762446,城市轨道交通综合监控系统智能发展探讨,REJECTED,False,True,"The text is in Chinese, not English, so is_english is false. However, the abstract directly elaborates on the title's topic of intelligent development in urban rail transit comprehensive monitoring systems, so is_matching is true."
https://openalex.org/W4416762661,电动汽车电池组均衡控制算法的设计与仿真分析,REJECTED,False,True,"The text is in Chinese, not English, but the title and abstract are semantically consistent."
https://openalex.org/W4416763127,火电厂安全管理中的风险和防治策略探讨,REJECTED,False,True,"The text is in Chinese, not English, but the abstract semantically matches the title regarding safety management strategies in thermal power plants."
https://openalex.org/W4417411939,煤炭机械中计算机网络功能的应用研究,REJECTED,False,True,"The text is in Chinese, not English. The abstract accurately reflects the title by discussing the application of computer network functions in coal machinery."
https://openalex.org/W4417411944,基于人工智能的船舶通航设备远程维修系统的设计与实现,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title as it describes the design and implementation of an AI-based remote maintenance system for ship navigation equipment."
https://openalex.org/W4417412098,心力衰竭并心律失常患者的护理中应用针对性护理对提高护理质量的临床效果,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title, discussing the clinical effects of targeted nursing on patients with heart failure and arrhythmia."
https://openalex.org/W7126203191,虚拟现实游戏联合运动引导想象训练在脑卒中患者上肢功能康复中的应用,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title, as both discuss the application of virtual reality games combined with motor-guided imagery training for upper limb rehabilitation in stroke patients."
https://openalex.org/W7126211352,城乡基层预防接种服务可及性差异及影响因素研究,REJECTED,False,True,"The text is in Chinese, not English. The title and abstract are semantically consistent, discussing the accessibility differences in vaccination services between urban and rural areas."
https://openalex.org/W7126276107,基于BIM技术的刚构桥桥面高程精细化控制方法,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title, both discussing refined control methods for rigid frame bridge deck elevations using BIM technology."
https://openalex.org/W7126425017,轨道交通环控系统的能效优化策略研究,REJECTED,False,True,"The text is in Chinese, not English. The abstract semantically matches the title as it details energy efficiency optimization strategies for rail transit environmental control systems."
https://openalex.org/W7143471188,痹症中医治疗方案的标准化研究,REJECTED,False,True,"The text is written in Chinese, not English. The title and abstract are semantically consistent, discussing the standardization of Traditional Chinese Medicine treatment for Bi syndrome."
https://openalex.org/W2896592933,DEPENDENCE OF PARAMETERS OF REPAIR OF MILITARY COMMUNICATION MEANS ON THE QUALITY OF METROLOGICAL SUPPORT,REJECTED,False,True,"The text is written in Russian, not English, so is_english is false. However, the abstract semantically matches the title as it discusses the dependence of repair parameters on metrological support quality."
https://openalex.org/W4232120342,Application of the Fuzzy AHP -VIKOR hybrid model in the selection of an unmanned aircraft for the needs of tactical units of the armed forces,APPROVED,True,True,"The text is written in English, and the abstract directly elaborates on the title's subject matter regarding the application of the Fuzzy AHP-VIKOR model for selecting unmanned aircraft for tactical units."
https://openalex.org/W3025813549,Artillery Survey for Autonomous Weapon Systems and Basic Requirements on Survey Units,REJECTED,False,True,"The abstract is written in Czech, not English, so is_english is false. However, the abstract's content directly elaborates on the title's subject matter (artillery survey for autonomous weapon systems), so is_matching is true."
https://openalex.org/W4229688035,黄陵背斜南翼牛蹄塘组二段页岩岩心裂缝脉体成岩环境演化与页岩气保存,REJECTED,False,True,"The text is written in Chinese, not English. However, the abstract semantically matches the title, discussing the same geological study on shale gas preservation in the specified formation."
https://openalex.org/W4233427147,焦石坝地区五峰组-龙马溪组页岩纹层发育特征及其储集意义,REJECTED,False,True,"The title and abstract are written in Chinese, failing the English language requirement. However, the abstract semantically matches the title as it discusses the lamination characteristics and reservoir significance of the specified shale formations in the Jiaoshiba area."
https://openalex.org/W4239273180,四川盆地喜马拉雅期张扭性断裂构造特征及形成机制,REJECTED,False,True,"The text is in Chinese, not English. The title and abstract are semantically consistent, discussing the same geological topic."
https://openalex.org/W4324010408,ANALYSIS OF FACTORS AFFECTING THE PROCESS OF DEMINING THE TERRITORY CONTAMINATED BY EXPLOSIVE OBJECTS,APPROVED,True,True,"The text is written in English, and the abstract directly elaborates on the factors affecting demining processes mentioned in the title, showing high semantic relevance."
https://openalex.org/W4362589086,Factors Shaping the Employment of Military Force from the Perspective of the War in Ukraine,APPROVED,True,True,"The text is written in English, and the abstract directly elaborates on the title's subject matter regarding operational factors and the War in Ukraine."
https://openalex.org/W4240964696,基于位移比模型的三峡库区云阳县域内蠕变型滑坡降雨预警,REJECTED,False,True,"The title and abstract are written in Chinese, failing the English language requirement. However, the abstract semantically matches the title as it details the development and validation of a rainfall warning model for creep-type landslides in the Three Gorges reservoir area using the displacement ratio model mentioned in the title."
https://openalex.org/W4256182639,太行山-雄安新区蓟县系含水层水文地球化学特征及意义,REJECTED,False,True,"The text is written in Chinese, not English. The title and abstract are semantically consistent, discussing the hydrogeochemical characteristics of the Jixian Series aquifer in the Taihang Mountains and Xiong'an New Area."
https://openalex.org/W4380837962,Artillery and Drone Action Issues in the War in Ukraine,APPROVED,True,True,"The text is written in English, and the abstract directly elaborates on the title's subject matter regarding artillery and drone usage in the war in Ukraine."
https://openalex.org/W2951902505,Improvement of unmanned aerial vehicles detection method by spectral analysis of acoustic signals,APPROVED,True,True,"The text is written in English, and the abstract directly elaborates on the title's subject regarding UAV detection via spectral analysis of acoustic signals."
https://openalex.org/W4251165906,我国氦气资源现状及首个特大型富氦储量的发现:和田河气田,REJECTED,False,True,"The text is written in Chinese, not English. The title and abstract are semantically consistent, discussing helium resources in China and the discovery at the Hetian River gas field."
https://openalex.org/W4292089018,SUBSTANTIATION OF A SET OF INDICATORS FOR ASSESSING THE STABILITY OF THE FUNCTIONING OF RECONNAISSANCE AND FIRE SYSTEMS,APPROVED,True,True,"The text is written in English, and the abstract directly elaborates on the title's subject matter regarding indicators for assessing the stability of reconnaissance and fire systems."
