id,title,decision,is_english,is_matching,audit_reason
https://openalex.org/W7126152145,正念认知疗法（MBCT）对轻中度抑郁症患者抑郁症状改善效果的随机对照研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7126441345,小儿推拿联合中药足浴辅助治疗急性上呼吸道感染的临床观察,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7144260348,基层医疗机构乳腺临床触诊联合超声筛查在乳腺癌早诊中的应用效果研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4391340136,The Image of the Enemy in Ukrainian Wartime Songs (2022–2023),APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4414601474,Analysis of the power of drones and limitations of the anti-drone solutions on the Russian-Ukrainian battlefield,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4415384195,集束化护理措施对重症患者肠内喂养不耐受应用的研究进展,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4415384393,大数据人工智能时代的智慧交通研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4415384720,临床护理干预对提高急性严重胸部创伤患者救治成功率的影响研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760366,微课在初中数学教学中的有效运用,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760615,PBL教学法在临床护理实习生带教中的应用,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760751,人工智能在小学信息科技教学中的实践应用,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760940,基于新课程标准下英语学习活动观的初中英语听说教学实践研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761018,大学体育课程创新与实践教学模式探索,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761074,基于课程标准的有效教学的研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761214,新工科背景下Python程序设计课程教学模式探索与实践,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761455,国际职业资格证书在职业教育国际化中的作用与影响,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761890,三段式分层教学法在中医康复科临床教学中的应用价值分析,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416763063,椎间孔镜与开放手术治疗腰椎间盘突出症的对比研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4417412167,水文预报不确定性分析与集合预报方法研究进展,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7126467127,中药饮片质量规范化管理应用于中药房管理的方法及效果分析,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7143641403,延续性护理对终末期肾病血液透析患者治疗依从性的影响,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7143832782,文学经典的文旅演艺转化之路——《只有红楼梦•戏剧幻城》创作思考,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W2984752243,Combat vehicles driving course of Land Forces: retrospective and perspective,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4411098879,脑梗死中医护理干预联合常规神经内科护理的价值研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4415376039,煤炭洗选新技术及其对煤质提升的影响分析,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4415383888,针刺联合中药治疗慢性胃炎的疗效观察,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4415384334,人工智能辅助教育系统的设计与实施研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416759646,煤矿采矿过程中现代化采掘工艺与技术应用研究分析,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416759758,初中语文作业评语的现状及对策研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416759994,乡村振兴背景下高素质农民培训教育研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760136,数字工匠培养视域下的高职专业课程数字化教学改革路径研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760274,初中语文阅读教学有效性策略探究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760333,高中生物理学习兴趣影响因素的实证研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760378,新课标下小学语文生活化教学实践探析,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760515,少数民族音乐文化传承与高校音乐教育,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760590,初中体育教育中趣味田径对提高身体素质的影响研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760650,浅谈小学数学思维与小学数学教学策略,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760654,关于师生数字素养现状与提升研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760714,智能建造驱动下工程管理专业BIM实践教学改革研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760941,人工智能在小学信息技术教学中的应用,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760983,“三全育人”与“就业育人”融合下的高职就业指导课程创新模式,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761064,教育信息化技术在小学数学教学中的应用,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761106,大数据背景下专创融合人才培养路径研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761189,高职“课程教育”与专业建设有效衔接实现路径的思考,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761261,谈初中语文教学中的情感教育,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761320,基于虚拟仿真技术的高职数字电路实验教学改革,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761442,浅谈高校大学生就业现状及对策,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761630,核心素养视域下的初中英语单元整体教学,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761673,“新课改”视域下小学语文阅读教学改革研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416762031,新生儿坏死性小肠结肠炎益生菌辅助保守预防的应用效果,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416762174,城市生态园林设计探讨,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416762446,城市轨道交通综合监控系统智能发展探讨,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416762661,电动汽车电池组均衡控制算法的设计与仿真分析,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416763127,火电厂安全管理中的风险和防治策略探讨,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4417411939,煤炭机械中计算机网络功能的应用研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4417411944,基于人工智能的船舶通航设备远程维修系统的设计与实现,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4417412098,心力衰竭并心律失常患者的护理中应用针对性护理对提高护理质量的临床效果,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7126203191,虚拟现实游戏联合运动引导想象训练在脑卒中患者上肢功能康复中的应用,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7126211352,城乡基层预防接种服务可及性差异及影响因素研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7126276107,基于BIM技术的刚构桥桥面高程精细化控制方法,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7126425017,轨道交通环控系统的能效优化策略研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7143471188,痹症中医治疗方案的标准化研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W2896592933,DEPENDENCE OF PARAMETERS OF REPAIR OF MILITARY COMMUNICATION MEANS ON THE QUALITY OF METROLOGICAL SUPPORT,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4232120342,Application of the Fuzzy AHP -VIKOR hybrid model in the selection of an unmanned aircraft for the needs of tactical units of the armed forces,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W3025813549,Artillery Survey for Autonomous Weapon Systems and Basic Requirements on Survey Units,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4229688035,黄陵背斜南翼牛蹄塘组二段页岩岩心裂缝脉体成岩环境演化与页岩气保存,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4233427147,焦石坝地区五峰组-龙马溪组页岩纹层发育特征及其储集意义,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4239273180,四川盆地喜马拉雅期张扭性断裂构造特征及形成机制,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4324010408,ANALYSIS OF FACTORS AFFECTING THE PROCESS OF DEMINING THE TERRITORY CONTAMINATED BY EXPLOSIVE OBJECTS,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4362589086,Factors Shaping the Employment of Military Force from the Perspective of the War in Ukraine,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4240964696,基于位移比模型的三峡库区云阳县域内蠕变型滑坡降雨预警,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4256182639,太行山-雄安新区蓟县系含水层水文地球化学特征及意义,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4380837962,Artillery and Drone Action Issues in the War in Ukraine,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W2951902505,Improvement of unmanned aerial vehicles detection method by spectral analysis of acoustic signals,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4251165906,我国氦气资源现状及首个特大型富氦储量的发现:和田河气田,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4292089018,SUBSTANTIATION OF A SET OF INDICATORS FOR ASSESSING THE STABILITY OF THE FUNCTIONING OF RECONNAISSANCE AND FIRE SYSTEMS,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W3137394985,ON POSSIBLE FUNCTIONAL COMPONENTS OF THE INFORMATION SYSTEM OF ARMS AND MILITARY EQUIPMENT TESTING OF THE ARMED FORCES OF UKRAINE,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W3165299873,SUBSTANTIATION OF INFORMATION COMPONENTS OF THE REGULATORY REFERENCE DATABASE OF THE AUTOMATED INFORMATION SYSTEM OF ARMAMENT AND MLITARY EQUIPMENT TEST SUPPORT,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4220916216,Principles of construction and basic characteristics of perspective noiseproof course-glide system,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4233729030,&amp;ldquo;进源找油&amp;rdquo;: 论四川盆地页岩油气,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4238170204,陆相致密油与页岩油藏特征差异性及勘探实践意义: 以渤海湾盆地黄骅坳陷为例,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4241243681,文昌A凹陷珠海组低渗砂岩成岩特征与孔隙演化,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4322099682,我国冲积平原区洪水事件重建研究进展及展望,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4407577785,Examining Tertiary Education Amid the War in Ukraine: A Synthetic Control Approach,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W3013175111,寻求反馈能改善绩效吗?&amp;mdash;&amp;mdash;反馈寻求行为与个体绩效关系的元分析,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4234553696,济阳坳陷细粒混积岩类型与湖盆演化的耦合关系,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4235506483,西藏搭格架高温热泉中钨的水文地球化学异常,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4250341732,珠江口盆地西部陆缘伸展-减薄机制,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4250502867,三峡水库运行前后洞庭湖水资源量变化,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4295835883,Information and psychological security of a person in the hybrid warfare conditions,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4321384781,Method of calculations and substantiation of requirements for engineering protection of critical infrastructure objects from UAVs with warheads,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4389828396,"Field Artillery in the defensive war of Ukraine 2022-2023Part I. Combat potential, tasks and tactics",APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4390979045,Essential approaches to combat the use of drones. Specific elements of the armed conflict in Ukraine,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4390995858,"THE ""KROPYVA"" SOFTWARE COMPLEX AS AN ELEMENT OF THE PROSPECTIVE AUTOMATED CONTROL SYSTEM OF THE NATIONAL GUARD OF UKRAINE",REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W3015260785,Influence of automation control units and artillery fire on the effectiveness of its application,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W3114476008,CURRENT STATUS OF MULTIFUNCTIONAL ELECTRONIC WARFARE SYSTEMS. TRENDS AND ADVANCED DIRECTIONS OF THEIR DEVELOPMENT,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W3146507758,Drone Fleet Survivability Evaluation Based on Lanchester’s Modified Deterministic Model,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4205139157,贵州威宁地区沉积型稀土含矿岩系成因与富集规律,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4206425721,滦平盆地陡坡带下白垩统西瓜园组水下粗碎屑岩沉积特征及搬运机制,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4232061209,秦岭造山带是印支碰撞造山带吗?,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4239743120,中国东北地区古生代构造单元:地块还是造山带?,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4247141173,30 ka以来东阿拉伯海U1456站位粘土粒级碎屑沉积物来源及其古环境意义,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4247685290,福建白垩纪红层火山岩夹层时代及构造意义,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4250177872,鄂尔多斯盆地隐性断裂识别及其控藏作用,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4255443099,俯冲带岩浆作用与大陆地壳生长,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4312245463,我国陆上未来油气勘探领域探讨与攻关方向,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4407034725,JUSTIFICATION OF DIRECTIONS FOR IMPROVING THE METHODOLOGICAL APPARATUS FOR ASSESSING THE COMBAT EFFECTIVENESS INDICATORS OF OPERATIONAL AND OPERATIONAL-TACTICAL STRIKE UNMANNED AERIAL VEHICLES DURING TESTING,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W3081594023,Improving the accuracy of gamma radiation measurements in radiation monitoring,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4234454044,涠西南凹陷一号断裂陡坡带扇体沉积展布特征及主控因素,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4237617813,渤海海域沙一二段湖相混积岩储层测井分类与识别,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4312680376,Psychological trauma peculiarities of the Russian-Ukrainian war in the context of European integration processes,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W3011574698,ANALYSIS OF POSSIBILITIES OF PROVIDING OF NECESSARY EXACTNESS OF MEASURING OF SPATIAL COORDINATES OF AIR OBJECTS IN THE RADIO-LOCATION STATION OF ACCOMPANIMENT WITH PHASE AERIAL BY A GRATE,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W3054130641,渭河-三门峡盆地三门组沉积充填特征、物源区及其构造意义,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4212905690,METHODS AND MEANS OF COUNTERACTION OF ACOUSTIC AND OPTICAL RECONNAISSANCE UAV,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4226342874,A TRAINING SYSTEM FOR PREPARING OPERATORS OF AERIAL VEHICLE SYSTEMS,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4252376548,渤海湾盆地黄河口凹陷东洼断裂体系发育特征及其变形过程的构造物理模拟,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4254085401,降雨驱动泥石流危险性评价,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4288741709,SYSTEM FOR DETECTION AND IDENTIFICATION OF POTENTIALLY EXPLOSIVE OBJECTS IN OPEN AREA,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4389212925,Тема війни і миру в сучасній українській поезії,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4391150501,The evolution of NATO policy in the conditions of the russian-Ukrainian war,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4392111665,METHODOLOGY FOR ASSESSING THE EFFECTIVENESS OF THE AIR DEFENSE SYSTEM,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4401072950,Acousto-optical Receiver for Passive Radar System,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4411872020,THE ROLE OF THE USE OF UNMANNED AERIAL VEHICLES BY THE RUSSIAN FEDERATION IN THE WAR AGAINST UKRAINE AND THE JUSTIFICATION OF THE NEED TO DEVELOP THE MULTIFUNCTIONAL COMPLEX TO COMBAT THEM,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760363,文旅融合背景下高校美育融入乡村振兴的内在逻辑与实践策略,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760475,浅谈情境教学在高中数学教学中的应用,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416760572,基于核心素养理念的高中数学大单元教学设计研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4416761075,趣味化学实验在初中化学教学中的应用策略探讨,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4417412109,全科护理对老年慢性疾病患者生活质量的影响,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7126211394,石油工程井下作业修井技术现状及工艺优化,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W7126249720,公共卫生管理于传染病预防工作中的价值研究,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W2995689599,ASSESSING THE EFFECTIVENESS OF REPAIR GUIDED AVIATION MEANS OF DE-STRUCTION,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W3117556229,Directions of Artillery Development on the Example of the US Military and Artillery Use in the Baltic Sea Region,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4230577462,差分法计算地震动旋转分量,REJECTED,False,True,lang X (FastText detected non-English content.)
https://openalex.org/W4284975436,METHOD FOR SPATIAL POLARIZATION COMPENSATION OF JAMMING,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4386488089,MODERN ASPECTS OF PSYCHOLOGICAL ADAPTATION OF MILITARY PERSONNEL IN COMBAT CONDITIONS,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
https://openalex.org/W4386548078,Metrological traceability of the results of testing for electromagnetic compatibility in accordance with the NATO standards,APPROVED,True,True,FastText passed English detection. | Abstract passed rule-based garbage text inspection.
